symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
INJ-USDT,LONG,B1,هایپریون (Hyperion),4.94100000,4.74336000,0.00000000,2026-09-05 15:10:22,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.308 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.174 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=4.84, EMA50=4.84;[FAIL] EMA Trend 4h: EMA21=4.88, EMA50=4.96, EMA200=4.91;[FAIL] RSI 30m: RSI=70.76;[PASS] MACD 30m: MACD_hist=0.0095;[FAIL] Smart Pullback: price=4.9410 EMA=4.8678 RSI=70.8 BS=0.308;[PASS] ADX: ADX=32.02 [>22], DI+=34.26, DI-=11.19;[PASS] CCI Momentum: CCI=83.62;[PASS] SAR: SAR=4.9196, price=4.9410;[FAIL] Stochastic: K=95.20 D=95.20;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0063 [>0.005];[PASS] Combined Range Filter: diff=0.0063, ADX=32.02, mode=OR"
XAUT-USDT,SHORT,S2,ایاپتوس (Iapetus),4425.94000000,4602.97760000,0.00000000,2026-09-05 15:50:50,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=4428.95, EMA50=4429.93;[FAIL] EMA Trend 4h: EMA21=4429.35, EMA50=4444.76, EMA200=4364.87;[PASS] RSI 30m: RSI=45.70;[FAIL] MACD 30m: MACD_hist=0.2970;[FAIL] Smart Pullback: price=4425.9400 EMA=4426.5967 RSI=45.7 BS=0.000;[PASS] ADX: ADX=25.12 [>22], DI+=18.40, DI-=33.30;[PASS] CCI Momentum: CCI=-54.18;[FAIL] SAR: SAR=4425.9300, price=4425.9400;[FAIL] Stochastic: K=37.70 D=37.70;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0009 [>0.005];[PASS] Combined Range Filter: diff=0.0009, ADX=25.12, mode=AND"
LTC-USDT,LONG,S1,پرومتئوس (Prometheus),53.25000000,51.12000000,0.00000000,2026-09-05 15:50:51,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.227 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=52.25, EMA50=51.48;[PASS] EMA Trend 4h: EMA21=51.26, EMA50=50.40, EMA200=48.13;[PASS] RSI 30m: RSI=62.53;[FAIL] MACD 30m: MACD_hist=-0.0917;[FAIL] Smart Pullback: price=53.2500 EMA=52.7593 RSI=62.5 BS=0.227;[PASS] ADX: ADX=41.96 [>22], DI+=31.08, DI-=13.39;[PASS] CCI Momentum: CCI=35.47;[PASS] SAR: SAR=52.8026, price=53.2500;[FAIL] Stochastic: K=33.94 D=33.94;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0130 [>0.005];[PASS] Combined Range Filter: diff=0.0130, ADX=41.96, mode=AND"
LTC-USDT,LONG,B1,هایپریون (Hyperion),53.25000000,51.12000000,0.00000000,2026-09-05 15:50:53,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.227 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=52.25, EMA50=51.48;[PASS] EMA Trend 4h: EMA21=51.26, EMA50=50.40, EMA200=48.13;[PASS] RSI 30m: RSI=62.53;[FAIL] MACD 30m: MACD_hist=-0.0917;[FAIL] Smart Pullback: price=53.2500 EMA=52.7593 RSI=62.5 BS=0.227;[PASS] ADX: ADX=41.96 [>22], DI+=31.08, DI-=13.39;[PASS] CCI Momentum: CCI=35.47;[PASS] SAR: SAR=52.8026, price=53.2500;[FAIL] Stochastic: K=33.94 D=33.94;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0130 [>0.005];[PASS] Combined Range Filter: diff=0.0130, ADX=41.96, mode=OR"
DOGE-USDT,LONG,S3,کرونوس (Cronus),0.08614000,0.08269440,0.00000000,2026-09-05 15:50:54,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.909 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[PASS] EMA Trend 4h: EMA21=0.09, EMA50=0.08, EMA200=0.08;[FAIL] RSI 30m: RSI=67.76;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0861 EMA=0.0856 RSI=67.8 BS=0.909;[PASS] ADX: ADX=34.32 [>22], DI+=30.70, DI-=9.27;[PASS] CCI Momentum: CCI=92.00;[PASS] SAR: SAR=0.0859, price=0.0861;[FAIL] Stochastic: K=87.71 D=87.71;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0013 [>0.005];[PASS] Combined Range Filter: diff=0.0013, ADX=34.32, mode=AND"
DOGE-USDT,LONG,B1,هایپریون (Hyperion),0.08614000,0.08269440,0.00000000,2026-09-05 15:50:56,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.909 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[PASS] EMA Trend 4h: EMA21=0.09, EMA50=0.08, EMA200=0.08;[FAIL] RSI 30m: RSI=67.76;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0861 EMA=0.0856 RSI=67.8 BS=0.909;[PASS] ADX: ADX=34.32 [>22], DI+=30.70, DI-=9.27;[PASS] CCI Momentum: CCI=92.00;[PASS] SAR: SAR=0.0859, price=0.0861;[FAIL] Stochastic: K=87.71 D=87.71;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0013 [>0.005];[FAIL] Combined Range Filter: diff=0.0013, ADX=34.32, mode=OR"
SUI-USDT,LONG,B1,هایپریون (Hyperion),0.78730000,0.75580800,0.00000000,2026-09-05 15:50:58,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.77, EMA50=0.77;[PASS] EMA Trend 4h: EMA21=0.76, EMA50=0.76, EMA200=0.73;[FAIL] RSI 30m: RSI=66.23;[FAIL] MACD 30m: MACD_hist=-0.0001;[FAIL] Smart Pullback: price=0.7873 EMA=0.7789 RSI=66.2 BS=0.333;[PASS] ADX: ADX=34.68 [>22], DI+=23.17, DI-=11.02;[PASS] CCI Momentum: CCI=59.77;[PASS] SAR: SAR=0.7820, price=0.7873;[FAIL] Stochastic: K=77.54 D=77.54;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0088 [>0.005];[PASS] Combined Range Filter: diff=0.0088, ADX=34.68, mode=OR"
NEAR-USDT,LONG,S1,پرومتئوس (Prometheus),2.23430000,2.14492800,0.00000000,2026-09-05 15:51:15,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.858 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.481 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.18, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.06, EMA50=1.97, EMA200=1.82;[PASS] RSI 30m: RSI=54.50;[FAIL] MACD 30m: MACD_hist=-0.0049;[FAIL] Smart Pullback: price=2.2343 EMA=2.2230 RSI=54.5 BS=0.858;[PASS] ADX: ADX=39.58 [>22], DI+=25.43, DI-=13.41;[PASS] CCI Momentum: CCI=72.06;[FAIL] SAR: SAR=2.2421, price=2.2343;[FAIL] Stochastic: K=40.82 D=40.82;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0304 [>0.005];[PASS] Combined Range Filter: diff=0.0304, ADX=39.58, mode=AND"
NEAR-USDT,LONG,S3,کرونوس (Cronus),2.23430000,2.14492800,0.00000000,2026-09-05 15:51:28,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.858 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.481 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.18, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.06, EMA50=1.97, EMA200=1.82;[PASS] RSI 30m: RSI=54.50;[FAIL] MACD 30m: MACD_hist=-0.0049;[FAIL] Smart Pullback: price=2.2343 EMA=2.2230 RSI=54.5 BS=0.858;[PASS] ADX: ADX=39.58 [>22], DI+=25.43, DI-=13.41;[PASS] CCI Momentum: CCI=72.06;[FAIL] SAR: SAR=2.2421, price=2.2343;[FAIL] Stochastic: K=40.82 D=40.82;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0304 [>0.005];[PASS] Combined Range Filter: diff=0.0304, ADX=39.58, mode=AND"
NEAR-USDT,LONG,B1,هایپریون (Hyperion),2.23430000,2.14492800,0.00000000,2026-09-05 15:51:30,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.858 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.481 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.18, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.06, EMA50=1.97, EMA200=1.82;[PASS] RSI 30m: RSI=54.50;[FAIL] MACD 30m: MACD_hist=-0.0049;[FAIL] Smart Pullback: price=2.2343 EMA=2.2230 RSI=54.5 BS=0.858;[PASS] ADX: ADX=39.58 [>22], DI+=25.43, DI-=13.41;[PASS] CCI Momentum: CCI=72.06;[FAIL] SAR: SAR=2.2421, price=2.2343;[FAIL] Stochastic: K=40.82 D=40.82;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0304 [>0.005];[PASS] Combined Range Filter: diff=0.0304, ADX=39.58, mode=OR"
AVAX-USDT,LONG,B1,هایپریون (Hyperion),7.50500000,7.20480000,0.00000000,2026-09-05 15:51:33,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.222 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.250 [>= 0.6];[PASS] EMA Trend 1h: EMA21=7.45, EMA50=7.41;[PASS] EMA Trend 4h: EMA21=7.40, EMA50=7.34, EMA200=6.98;[FAIL] RSI 30m: RSI=67.14;[PASS] MACD 30m: MACD_hist=0.0025;[FAIL] Smart Pullback: price=7.5050 EMA=7.4645 RSI=67.1 BS=0.222;[PASS] ADX: ADX=30.51 [>22], DI+=26.28, DI-=13.36;[PASS] CCI Momentum: CCI=75.94;[PASS] SAR: SAR=7.4807, price=7.5050;[FAIL] Stochastic: K=79.70 D=79.70;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0036 [>0.005];[PASS] Combined Range Filter: diff=0.0036, ADX=30.51, mode=OR"
INJ-USDT,LONG,S3,کرونوس (Cronus),4.93800000,4.74048000,0.00000000,2026-09-05 15:51:35,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.810 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=4.85, EMA50=4.85;[FAIL] EMA Trend 4h: EMA21=4.88, EMA50=4.96, EMA200=4.90;[FAIL] RSI 30m: RSI=69.35;[PASS] MACD 30m: MACD_hist=0.0072;[FAIL] Smart Pullback: price=4.9380 EMA=4.8736 RSI=69.4 BS=0.810;[PASS] ADX: ADX=33.51 [>22], DI+=33.98, DI-=10.51;[PASS] CCI Momentum: CCI=80.32;[PASS] SAR: SAR=4.9247, price=4.9380;[FAIL] Stochastic: K=90.38 D=90.38;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0067 [>0.005];[PASS] Combined Range Filter: diff=0.0067, ADX=33.51, mode=AND"
INJ-USDT,LONG,B1,هایپریون (Hyperion),4.93800000,4.74048000,0.00000000,2026-09-05 15:51:37,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.810 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=4.85, EMA50=4.85;[FAIL] EMA Trend 4h: EMA21=4.88, EMA50=4.96, EMA200=4.90;[FAIL] RSI 30m: RSI=69.35;[PASS] MACD 30m: MACD_hist=0.0072;[FAIL] Smart Pullback: price=4.9380 EMA=4.8736 RSI=69.4 BS=0.810;[PASS] ADX: ADX=33.51 [>22], DI+=33.98, DI-=10.51;[PASS] CCI Momentum: CCI=80.32;[PASS] SAR: SAR=4.9247, price=4.9380;[FAIL] Stochastic: K=90.38 D=90.38;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0067 [>0.005];[PASS] Combined Range Filter: diff=0.0067, ADX=33.51, mode=OR"
SEI-USDT,LONG,S1,پرومتئوس (Prometheus),0.04795000,0.04603200,0.00000000,2026-09-05 15:51:38,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.500 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=61.70;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0479 EMA=0.0476 RSI=61.7 BS=0.500;[PASS] ADX: ADX=27.66 [>22], DI+=30.78, DI-=10.92;[PASS] CCI Momentum: CCI=78.94;[PASS] SAR: SAR=0.0477, price=0.0479;[FAIL] Stochastic: K=88.00 D=88.00;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0010 [>0.005];[PASS] Combined Range Filter: diff=0.0010, ADX=27.66, mode=AND"
SEI-USDT,LONG,S3,کرونوس (Cronus),0.04795000,0.04603200,0.00000000,2026-09-05 15:51:40,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.500 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=61.70;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0479 EMA=0.0476 RSI=61.7 BS=0.500;[PASS] ADX: ADX=27.66 [>22], DI+=30.78, DI-=10.92;[PASS] CCI Momentum: CCI=78.94;[PASS] SAR: SAR=0.0477, price=0.0479;[FAIL] Stochastic: K=88.00 D=88.00;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0010 [>0.005];[PASS] Combined Range Filter: diff=0.0010, ADX=27.66, mode=AND"
SEI-USDT,LONG,B1,هایپریون (Hyperion),0.04795000,0.04603200,0.00000000,2026-09-05 15:51:41,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.500 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=61.70;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0479 EMA=0.0476 RSI=61.7 BS=0.500;[PASS] ADX: ADX=27.66 [>22], DI+=30.78, DI-=10.92;[PASS] CCI Momentum: CCI=78.94;[PASS] SAR: SAR=0.0477, price=0.0479;[FAIL] Stochastic: K=88.00 D=88.00;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[FAIL] Range Filter: EMA diff=0.0010 [>0.005];[FAIL] Combined Range Filter: diff=0.0010, ADX=27.66, mode=OR"
TIA-USDT,LONG,S1,پرومتئوس (Prometheus),0.36420000,0.34963200,0.00000000,2026-09-05 15:51:42,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.36, EMA50=0.36;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.35, EMA200=0.34;[PASS] RSI 30m: RSI=58.84;[FAIL] MACD 30m: MACD_hist=-0.0004;[FAIL] Smart Pullback: price=0.3642 EMA=0.3619 RSI=58.8 BS=1.000;[PASS] ADX: ADX=26.15 [>22], DI+=28.23, DI-=19.03;[PASS] CCI Momentum: CCI=28.58;[PASS] SAR: SAR=0.3619, price=0.3642;[FAIL] Stochastic: K=33.72 D=33.72;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0060 [>0.005];[PASS] Combined Range Filter: diff=0.0060, ADX=26.15, mode=AND"
TIA-USDT,LONG,S3,کرونوس (Cronus),0.36420000,0.34963200,0.00000000,2026-09-05 15:51:44,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.36, EMA50=0.36;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.35, EMA200=0.34;[PASS] RSI 30m: RSI=58.84;[FAIL] MACD 30m: MACD_hist=-0.0004;[FAIL] Smart Pullback: price=0.3642 EMA=0.3619 RSI=58.8 BS=1.000;[PASS] ADX: ADX=26.15 [>22], DI+=28.23, DI-=19.03;[PASS] CCI Momentum: CCI=28.58;[PASS] SAR: SAR=0.3619, price=0.3642;[FAIL] Stochastic: K=33.72 D=33.72;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0060 [>0.005];[PASS] Combined Range Filter: diff=0.0060, ADX=26.15, mode=AND"
TIA-USDT,LONG,B1,هایپریون (Hyperion),0.36420000,0.34963200,0.00000000,2026-09-05 15:51:45,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.36, EMA50=0.36;[PASS] EMA Trend 4h: EMA21=0.36, EMA50=0.35, EMA200=0.34;[PASS] RSI 30m: RSI=58.84;[FAIL] MACD 30m: MACD_hist=-0.0004;[FAIL] Smart Pullback: price=0.3642 EMA=0.3619 RSI=58.8 BS=1.000;[PASS] ADX: ADX=26.15 [>22], DI+=28.23, DI-=19.03;[PASS] CCI Momentum: CCI=28.58;[PASS] SAR: SAR=0.3619, price=0.3642;[FAIL] Stochastic: K=33.72 D=33.72;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0060 [>0.005];[PASS] Combined Range Filter: diff=0.0060, ADX=26.15, mode=OR"
POL-USDT,LONG,B1,هایپریون (Hyperion),0.09490000,0.09110400,0.00000000,2026-09-05 15:51:47,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[FAIL] EMA Trend 4h: EMA21=0.09, EMA50=0.10, EMA200=0.09;[PASS] RSI 30m: RSI=63.29;[FAIL] MACD 30m: MACD_hist=-0.0000;[FAIL] Smart Pullback: price=0.0949 EMA=0.0944 RSI=63.3 BS=0.333;[PASS] ADX: ADX=23.67 [>22], DI+=27.38, DI-=13.88;[PASS] CCI Momentum: CCI=75.39;[PASS] SAR: SAR=0.0945, price=0.0949;[FAIL] Stochastic: K=68.75 D=68.75;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0039 [>0.005];[PASS] Combined Range Filter: diff=0.0039, ADX=23.67, mode=OR"
BNB-USDT,LONG,S3,کرونوس (Cronus),758.39300000,728.05728000,0.00000000,2026-09-05 16:17:06,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.903 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.903 [too high];[PASS] EMA Trend 1h: EMA21=732.89, EMA50=722.42;[PASS] EMA Trend 4h: EMA21=719.75, EMA50=705.79, EMA200=654.30;[FAIL] RSI 30m: RSI=79.23;[PASS] MACD 30m: MACD_hist=1.6661;[FAIL] Smart Pullback: price=758.3930 EMA=740.7109 RSI=79.2 BS=0.903;[PASS] ADX: ADX=46.21 [>22], DI+=44.49, DI-=9.11;[FAIL] CCI Momentum: CCI=107.47;[PASS] SAR: SAR=748.0965, price=758.3930;[FAIL] Stochastic: K=96.11 D=96.11;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0130 [>0.005];[PASS] Combined Range Filter: diff=0.0130, ADX=46.21, mode=AND"
BNB-USDT,LONG,B1,هایپریون (Hyperion),758.39300000,728.05728000,0.00000000,2026-09-05 16:17:07,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.903 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.903 [too high];[PASS] EMA Trend 1h: EMA21=732.89, EMA50=722.42;[PASS] EMA Trend 4h: EMA21=719.75, EMA50=705.79, EMA200=654.30;[FAIL] RSI 30m: RSI=79.23;[PASS] MACD 30m: MACD_hist=1.6661;[FAIL] Smart Pullback: price=758.3930 EMA=740.7109 RSI=79.2 BS=0.903;[PASS] ADX: ADX=46.21 [>22], DI+=44.49, DI-=9.11;[FAIL] CCI Momentum: CCI=107.47;[PASS] SAR: SAR=748.0965, price=758.3930;[FAIL] Stochastic: K=96.11 D=96.11;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0130 [>0.005];[PASS] Combined Range Filter: diff=0.0130, ADX=46.21, mode=OR"
SOL-USDT,LONG,S3,کرونوس (Cronus),102.98000000,98.86080000,0.00000000,2026-09-05 16:17:09,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.813 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.813 [too high];[PASS] EMA Trend 1h: EMA21=102.30, EMA50=102.27;[PASS] EMA Trend 4h: EMA21=102.33, EMA50=101.57, EMA200=90.14;[FAIL] RSI 30m: RSI=67.21;[PASS] MACD 30m: MACD_hist=0.0491;[FAIL] Smart Pullback: price=102.9800 EMA=102.3197 RSI=67.2 BS=0.813;[FAIL] ADX: ADX=19.46 [>22], DI+=32.91, DI-=16.64;[FAIL] CCI Momentum: CCI=132.86;[PASS] SAR: SAR=102.3348, price=102.9800;[FAIL] Stochastic: K=93.50 D=93.50;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0002 [>0.005];[FAIL] Combined Range Filter: diff=0.0002, ADX=19.46, mode=AND"
SOL-USDT,LONG,B1,هایپریون (Hyperion),102.98000000,98.86080000,0.00000000,2026-09-05 16:17:10,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.813 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.813 [too high];[PASS] EMA Trend 1h: EMA21=102.30, EMA50=102.27;[PASS] EMA Trend 4h: EMA21=102.33, EMA50=101.57, EMA200=90.14;[FAIL] RSI 30m: RSI=67.21;[PASS] MACD 30m: MACD_hist=0.0491;[FAIL] Smart Pullback: price=102.9800 EMA=102.3197 RSI=67.2 BS=0.813;[FAIL] ADX: ADX=19.46 [>22], DI+=32.91, DI-=16.64;[FAIL] CCI Momentum: CCI=132.86;[PASS] SAR: SAR=102.3348, price=102.9800;[FAIL] Stochastic: K=93.50 D=93.50;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0002 [>0.005];[FAIL] Combined Range Filter: diff=0.0002, ADX=19.46, mode=OR"
LTC-USDT,LONG,B1,هایپریون (Hyperion),53.60000000,51.45600000,0.00000000,2026-09-05 16:17:13,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.667 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.667 [>= 0.6];[PASS] EMA Trend 1h: EMA21=52.28, EMA50=51.49;[PASS] EMA Trend 4h: EMA21=51.29, EMA50=50.41, EMA200=48.13;[FAIL] RSI 30m: RSI=66.90;[FAIL] MACD 30m: MACD_hist=-0.0616;[FAIL] Smart Pullback: price=53.6000 EMA=52.8316 RSI=66.9 BS=0.667;[PASS] ADX: ADX=42.15 [>22], DI+=32.26, DI-=12.37;[PASS] CCI Momentum: CCI=77.47;[PASS] SAR: SAR=52.9046, price=53.6000;[FAIL] Stochastic: K=52.26 D=52.26;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0132 [>0.005];[PASS] Combined Range Filter: diff=0.0132, ADX=42.15, mode=OR"
